context_id	word	gold_sense_id	predict_sense_id	positions	context
apply.v.79	apply	apply.v.1		91-96	Its government still wants to sit in the driver's seat , set the speed , step on the gas , apply the brakes and steer , with 120 million people in the back seat .
apply.v.80	apply	apply.v.2		84-89	`` A great many federal regulations are meant for larger entities and do n't really apply to small businesses , '' says Marian Jacob , a legislative aide to Sen. Wallop .
apply.v.81	apply	apply.v.2		118-125	The new tax , though a source of general resentment among Japanese taxpayers , replaced a higher commodities tax that applied to automobiles .
apply.v.82	apply	apply.v.2		32-39	The preferential treatment even applies to awarding small contracts under $ 25,000 and consulting and temporary services -- which often go to the smaller concerns .
apply.v.83	apply	apply.v.2		82-87	The regulations , required under legislation enacted by Congress last year , will apply to imports of vehicles that were n't built to meet U.S. government auto safety standards and were intended for use in Europe or elsewhere abroad .
apply.v.84	apply	apply.v.2		12-17	The changes apply to prosecutions brought under the Racketeer Influenced and Corrupt Organizations law .
apply.v.85	apply	apply.v.3		75-82	The Volokhs were afraid that they 'd end up like a friend of theirs who 'd applied for a visa and waited for 10 years , having been demoted from his profession of theoretical mathematician to shipping clerk .
apply.v.86	apply	apply.v.1		181-189	Last week , Budget Director Richard Darman structured the $ 16.1 billion spending reduction , half of which must come from defense , to `` impose a little bit more discipline '' by applying cuts to each individual program , project or activity in the budget .
apply.v.87	apply	apply.v.3		92-100	Cathay has long stated its desire to double its weekly flights into China to 14 , and it is applying to restart long-canceled flights into Vietnam .
apply.v.88	apply	apply.v.1		1-9	 Applying prowess gained during earlier stints at appliance maker AB Electrolux , Mr. Andersson and a handful of loyal lieutenants aggressively stripped away dead wood -- and got quick results .
apply.v.89	apply	apply.v.1		28-35	When an electric current is applied to the palladium and platinum electrodes , the heavy water did begin to break up , or dissociate .
apply.v.90	apply	apply.v.1		140-147	The bursts often occur , they said , after they `` perturbed '' the experiments by raising or lowering the amount of electric current being applied , or switching the current off and on .
apply.v.91	apply	apply.v.1		50-57	His group , like others , wants minimum standards applied to all who call themselves financial planners .
apply.v.92	apply	apply.v.1		97-104	When the IAFP recently assembled other industry groups to discuss common standards that might be applied to planners , Mr. Gargan's group was excluded .
apply.v.93	apply	apply.v.2		45-52	Other cases go to show that an old saw still applies : If it sounds too good to be true , it probably is .
apply.v.94	apply	apply.v.2		38-45	Which goes to show that the First Law applies in insurance as in anything else : There is no free lunch , there is only marketing .
apply.v.95	apply	apply.v.1		74-79	In an era of ` sound bites ' and instant opinion polls it is dangerous to apply broad labels to a single term .
apply.v.96	apply	apply.v.2		76-83	`` Shortage '' and `` crisis '' became buzz words , although neither really applied .
apply.v.97	apply	apply.v.1		37-44	The fundamental rule of contract law applied to both cases was that courts will not enforce agreements to which the parties did not intend to be bound .
apply.v.98	apply	apply.v.1		96-104	Rightly or wrongly , many giant institutional investors appear to be fighting the latest war by applying the lesson they learned in the October 1987 crash : Buying at the bottom pays off .
apply.v.99	apply	apply.v.1		34-41	A provision allowing grants to be applied to first-home purchases was added to appeal to those who had had enough of schooling .
apply.v.100	apply	apply.v.1		46-53	"Among these research results , 138 items were applied to production by enterprises to "" spin gold from straw "" , which greatly raised the production level of China's nickel industry ."
apply.v.101	apply	apply.v.1		52-57	If foreign enterprises still lack the conditions to apply these methods , they should not rush blindly to enter the New York market , lest they be left out in the cold .
apply.v.102	apply	apply.v.3		133-141	In the whole year of 1993 , talent exchange centers of personnel departments across the province registered more than 463,000 people applying for jobs .
apply.v.103	apply	apply.v.3		9-16	"Sinorama applied , in line with official procedure , for a press pass to the handover ceremony , but the application was eventually rejected as "" unapproved by the security department . """
apply.v.104	apply	apply.v.2		5-12	This applies to economic relations with the PRC as well , Because wherever there are controls there will be speculation
apply.v.105	apply	apply.v.2		5-12	This applies to economic relations with the PRC as well .
apply.v.106	apply	apply.v.3		80-87	Among them , the Institute of Fiber planned to accept 10 students , but only 20 applied , resulting in a 50 % acceptance rate ; meanwhile , the Institute of Mechanical Engineering had only 30 applicants for 10 spots .
apply.v.107	apply	apply.v.1		55-60	And while most recent university graduates are able to apply professional know-how upon entering the work force , one is not necessarily taught management in the workplace .
apply.v.108	apply	apply.v.3		104-111	This is reflected in the way students approach the programs , not informing their bosses that they have applied to a program until they have been accepted , and not occupying work time if school takes place in the evening .
apply.v.109	apply	apply.v.2		90-97	"He feels that the expression "" there are no ugly women , only lazy women "" can equally be applied to men , so he also encourages his friends to pay more attention to their appearance to give people a better impression ."
apply.v.110	apply	apply.v.3		2-10	""" Applying for entry to the UN demonstrates that Taiwan is a sovereign state and is qualified to be a UN member ."
apply.v.111	apply	apply.v.3		92-97	We hope that in the future more groups will actively develop an international profile , and apply to register with the UN .
apply.v.112	apply	apply.v.3		143-148	Another way people in Taiwan can actively participate in international affairs is by encouraging people of ability and influence in society to apply to join the UN's own NGOs , such as population , human rights , peace and environmental groups , so that they can contribute their knowledge , and at the same time let others better understand people from Taiwan .
apply.v.113	apply	apply.v.3		52-57	Then , after establishing concrete plans , they can apply to the city for financial assistance to implement them .
apply.v.114	apply	apply.v.1		62-67	"The impressive American model would certainly be difficult to apply to the small "" shallow "" economy in Taiwan ."
apply.v.115	apply	apply.v.2		15-22	The same logic applies to McDonalds :
apply.v.116	apply	apply.v.4		37-44	Decorative relief elements had to be applied .
apply.v.117	apply	apply.v.1		17-25	The government , applying urban planning principles , zoned the area for residential and industrial use , in order to create a construction site for the facility .
apply.v.118	apply	apply.v.2		237-244	Countries at different phases of development , or with different historical traditions and cultural background , understand and deal with human rights in different ways , so the human rights standards of one country can not be uniformly applied around the world , in the expectation that other countries will act in line with those standards .
apply.v.119	apply	apply.v.2		76-83	East or the West , we 're all human and we share the same values , and this applies equally to the rights of children .
apply.v.120	apply	apply.v.3		201-208	Since then the popular custom of eating hundred - pacers has gradually declined , and by 1999 the number of hundred - pacers which the Department of Health's Center for Disease Control -LRB- CDC -RRB- applied to have caught to make antiserum had also fallen to 30 .
apply.v.121	apply	apply.v.3		22-29	Two years later , Law applied to have her film Autumn Moon compete for a Golden Horse .
introduce.v.1	introduce	introduce.v.4		19-30	Many fear they are introducing dangerous spirits into the community .
